timestamp,scenario,detected,x,y,z,zone,motion_level,velocity,still_time,current_state,anomaly_detected,anomaly_score,anomaly_reason,fall_detected,fall_score,fall_reason,emergency_source
2026-06-03T23:15:00,night_toilet,True,0.1184,0.7056,1.0436,toilet,0.1386,0.0342,122,TOILET_USE,False,0.0448,,False,0.0,,
2026-06-03T23:16:00,night_toilet,True,0.1721,0.7173,1.1011,toilet,0.0795,0.022,179,TOILET_USE,False,0.137,,False,0.0,,
2026-06-03T23:59:00,empty_room,False,,,,,0.0,0.0,0,EMPTY,False,0.0,,False,0.0,,
2026-06-04T05:40:00,empty_room,False,,,,,0.0,0.0,0,EMPTY,False,0.0,,False,0.0,,
2026-06-04T07:14:00,morning_toilet,True,0.106,0.7098,1.08,toilet,0.1101,0.1121,16,TOILET_USE,False,0.0775,,False,0.0,,
2026-06-04T07:15:00,morning_toilet,True,0.1483,0.6785,1.0768,toilet,0.1276,0.1697,52,TOILET_USE,False,0.1075,,False,0.0,,
2026-06-04T07:16:00,morning_toilet,True,0.1445,0.6764,1.0492,toilet,0.137,0.0647,110,TOILET_USE,False,0.1711,,False,0.0,,
2026-06-04T07:17:00,morning_toilet,True,0.1153,0.7082,1.0689,toilet,0.126,0.0833,183,TOILET_USE,False,0.1101,,False,0.0,,
2026-06-04T07:18:00,morning_toilet,True,0.1228,0.6738,1.0648,toilet,0.0699,0.2226,240,TOILET_USE,False,0.023,,False,0.0,,
2026-06-04T07:19:00,morning_toilet,True,0.1356,0.6896,1.0555,toilet,0.0814,0.2091,314,TOILET_USE,False,0.1492,,False,0.0,,
2026-06-04T07:20:00,morning_toilet,True,0.1569,0.6551,1.0517,toilet,0.0656,0.0597,356,TOILET_USE,False,0.1391,,False,0.0,,
2026-06-04T07:21:00,morning_toilet,True,0.0703,0.7388,1.0902,toilet,0.1179,0.2176,424,TOILET_USE,False,0.0863,,False,0.0,,
2026-06-04T07:37:00,morning_sink,True,-0.1321,0.5352,1.1521,sink,0.1322,0.1842,0,ACTIVE,False,0.1454,,False,0.0,,
2026-06-04T07:38:00,morning_sink,True,-0.1605,0.5066,1.1459,sink,0.1307,0.0348,64,ACTIVE,False,0.1514,,False,0.0,,
2026-06-04T07:39:00,morning_sink,True,-0.214,0.5599,1.2084,sink,0.1435,0.12,129,ACTIVE,False,0.1087,,False,0.0,,
2026-06-04T07:40:00,morning_sink,True,-0.1228,0.5468,1.1433,sink,0.1629,0.1895,199,ACTIVE,False,0.0647,,False,0.0,,
2026-06-04T07:41:00,morning_sink,True,-0.1725,0.4857,1.1449,sink,0.163,0.2377,233,ACTIVE,False,0.177,,False,0.0,,
2026-06-04T07:42:00,morning_sink,True,-0.2132,0.5372,1.1431,sink,0.1294,0.1342,312,ACTIVE,False,0.0989,,False,0.0,,
2026-06-04T20:35:00,evening_bath,True,-0.2635,0.6968,1.0127,bath,0.1311,0.0336,0,ACTIVE,False,0.1173,,False,0.0,,
2026-06-04T20:36:00,evening_bath,True,-0.2685,0.7029,1.0246,bath,0.0956,0.2082,62,ACTIVE,False,0.1216,,False,0.0,,
2026-06-04T20:37:00,evening_bath,True,-0.1942,0.7735,1.0067,bath,0.1297,0.2584,128,ACTIVE,False,0.0627,,False,0.0,,
2026-06-04T20:38:00,evening_bath,True,-0.2267,0.7461,0.9903,bath,0.1544,0.1005,192,ACTIVE,False,0.074,,False,0.0,,
2026-06-04T20:39:00,evening_bath,True,-0.2091,0.7657,1.0336,bath,0.1552,0.2793,256,ACTIVE,False,0.1651,,False,0.0,,
2026-06-04T20:40:00,evening_bath,True,-0.2999,0.7472,1.0207,bath,0.1026,0.0669,290,ACTIVE,False,0.0464,,False,0.0,,
2026-06-04T20:41:00,evening_bath,True,-0.1888,0.7232,0.9981,bath,0.0839,0.0969,354,ACTIVE,False,0.144,,False,0.0,,
2026-06-04T20:42:00,evening_bath,True,-0.246,0.7302,1.0391,bath,0.0734,0.1076,426,ACTIVE,False,0.1403,,False,0.0,,
2026-06-04T20:43:00,evening_bath,True,-0.295,0.709,0.993,bath,0.1324,0.1824,496,ACTIVE,False,0.1635,,False,0.0,,
2026-06-04T20:44:00,evening_bath,True,-0.2182,0.6657,1.0091,bath,0.0914,0.1355,553,ACTIVE,False,0.0584,,False,0.0,,
2026-06-04T20:45:00,evening_bath,True,-0.2147,0.7184,1.0227,bath,0.1569,0.2239,599,ACTIVE,False,0.1637,,False,0.0,,
2026-06-04T20:46:00,evening_bath,True,-0.2868,0.7482,1.0256,bath,0.1116,0.0933,664,ACTIVE,False,0.0749,,False,0.0,,
2026-06-04T23:59:00,empty_room,False,,,,,0.0,0.0,0,EMPTY,False,0.0,,False,0.0,,
